gender,age,ht_3,ht_5,ht_10,ht_25,ht_50,ht_75,ht_90,ht_95,ht_97,wt_3,wt_5,wt_10,wt_25,wt_50,wt_75,wt_90,wt_95,wt_97,bmi_3,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_85,bmi_90,bmi_95,bmi_97
M,0,17.68704724,17.9403189,18.32846063,18.97219291,19.68066142,20.38238583,21.00847638,21.38079134,21.62165354,5.192874384,5.570863096,6.115179365,6.945900023,7.782756138,8.551890736,9.198761518,9.568696754,9.802816375,,,,,,,,,,
M,0.041666667,18.88902362,19.11735827,19.4715748,20.07054724,20.74644882,21.43328346,22.06080315,22.44058268,22.68891339,6.171941716,6.535939911,7.075749936,7.93089117,8.82532755,9.672600494,10.4017521,10.8249708,11.09502573,,,,,,,,,,
M,0.125,20.55062598,20.75831102,21.08411417,21.64531496,22.29465748,22.97267323,23.6088189,24.00183071,24.26216929,7.969013459,8.322107602,8.863809192,9.763981993,10.75749841,11.74473386,12.62840067,13.15519241,13.49652711,,,,,,,,,,
M,0.208333333,21.75717323,21.95805118,22.27469291,22.82456693,23.46809055,24.14877165,24.79589764,25.19995669,25.46945276,9.573211815,9.927966038,10.48181949,11.42737881,12.50656455,13.61484686,14.63642588,15.25843737,15.66658088,,,,,,,,,,
M,0.291666667,22.72853937,22.92812598,23.2434252,23.79304331,24.43976378,25.12812205,25.78684252,26.20035039,26.47712598,11.00744279,11.37013364,11.94199223,12.93407784,14.09059063,15.30495044,16.44801284,17.15503227,17.62346332,,,,,,,,,,
M,0.375,23.55342126,23.75451575,24.07248031,24.62759449,25.28222835,25.98083071,26.65120079,27.07298425,27.35572441,12.29112908,12.66499515,13.25795857,14.29689236,15.52457248,16.83298579,18.08271873,18.86452108,19.38620251,,,,,,,,,,
M,0.458333333,24.27710236,24.48134252,24.80431496,25.36829134,26.03358661,26.74383858,27.42567717,27.85483465,28.14259055,13.4410721,13.82776245,14.44330117,15.52852096,16.82218756,18.21464319,19.55803059,20.40511394,20.97322688,,,,,,,,,,
M,0.541666667,24.92607874,25.13451181,25.46399213,26.03896063,26.7166063,27.4392874,28.1323189,28.5681378,28.86018898,14.47207367,14.87235109,15.51094793,16.64123456,17.99620503,19.46411819,20.88980185,21.79362991,22.40191544,,,,,,,,,,
M,0.625,25.51730315,25.73064567,26.06764173,26.65501969,27.34609449,28.08163386,28.7855315,29.22742913,29.52322441,15.39733725,15.81142882,16.47296694,17.64665812,19.05856952,20.59443568,22.09251907,23.04557629,23.68846553,,,,,,,,,,
M,0.708333333,26.06233465,26.28109449,26.62633071,27.22709449,27.93229921,28.6808937,29.39531496,29.84281102,30.14191732,16.22872811,16.65653683,17.34051136,18.55566704,20.02041877,21.61760644,23.17950696,24.17528972,24.84791928,,,,,,,,,,
M,0.791666667,26.56942913,26.79399606,27.14799606,27.76283858,28.48262205,29.24433071,29.96893701,30.42163386,30.72369685,16.97694968,17.41816249,18.12382608,19.37834965,20.89208143,22.54470867,24.16300999,25.1958965,25.89409966,,,,,,,,,,
M,0.875,27.04472441,27.27538976,27.63855118,28.26797244,29.00261811,29.77740945,30.51187402,30.9694252,31.27416142,17.65168025,18.1058474,18.83229394,20.12401387,21.68311672,23.38599167,25.05429376,26.11952205,26.83983754,,,,,,,,,,
M,0.958333333,27.49291339,27.72990945,28.10254331,28.74689764,29.4965748,30.28434646,31.02835433,31.49046457,31.79764567,18.26167215,18.7282469,19.47447991,20.80120479,22.40233431,24.15086253,25.86371999,26.95734379,27.69681743,,,,,,,,,,
M,1.041666667,27.91766929,28.16118504,28.54352362,29.2030748,29.96786614,30.76848819,31.52173228,31.98814961,32.29757874,18.81483335,19.29321164,20.0581751,21.41775543,23.05778989,24.84798542,26.60083469,27.71956911,28.475864,,,,,,,,,,
M,1.125,28.32192913,28.57211811,28.96435433,29.63929134,30.4192126,31.23252362,31.99472441,32.46522441,32.77674016,19.31831124,19.80785152,20.59046296,21.98080656,23.65696151,25.48531902,27.2743461,28.41558969,29.18680986,,,,,,,,,,
M,1.208333333,28.70808268,28.96507874,29.36735827,30.05781496,30.85284252,31.67866142,32.44954724,32.92393701,33.23740945,19.7785433,20.27858419,21.07775894,22.49686842,24.20655123,26.07016061,27.89230109,29.05395946,29.83869394,,,,,,,,,,
M,1.291666667,29.0781063,29.34201181,29.75446457,30.46052362,31.2706063,32.10874016,32.88806299,33.36616535,33.68147638,20.20132989,20.71120118,21.52587,22.97183175,24.71282017,26.60916815,28.46197489,29.64252686,30.43971745,,,,,,,,,,
M,1.375,29.43364961,29.70455906,30.12728346,30.849,31.67405118,32.52430709,33.31182677,33.79349213,34.11054331,20.59187392,21.1109054,21.9400255,23.41108024,25.18132396,27.10838231,28.99006957,30.18841282,30.99737608,,,,,,,,,,
M,1.458333333,29.77611024,30.05410236,30.48717323,31.2245748,32.06450394,32.9266811,33.72216929,34.20726378,34.52597244,20.95483373,21.48237064,22.32493011,23.819442,25.61719938,27.57335871,29.48262577,30.69809891,31.51846006,,,,,,,,,,
M,1.541666667,30.10667717,30.39182283,30.83530709,31.58839764,32.44308661,33.31698819,34.12024016,34.60864173,34.92893701,21.29436946,21.82977245,22.68483432,24.20128219,26.02505408,28.00910185,29.945133,31.17744944,32.0090762,,,,,,,,,,
M,1.625,30.42637795,30.71874016,31.17268898,31.94146063,32.81077953,33.69620866,34.5070315,34.99862992,35.32044488,21.61418046,22.15684988,23.02350805,24.56050297,26.40907684,28.42013121,30.38259574,31.63177753,32.47480217,,,,,,,,,,
M,1.708333333,30.7361063,31.03573622,31.50018898,32.28461417,33.16843701,34.06520472,34.88340551,35.37810236,35.70138976,21.9175494,22.46688559,23.3443023,24.90067584,26.77299346,28.81052532,30.79946734,32.06584516,32.92062043,,,,,,,,,,
M,1.791666667,31.03664567,31.34358661,31.81857874,32.61861811,33.51681102,34.42472047,35.25012992,35.74783858,36.07255118,22.20737977,22.76285582,23.65025947,25.22493135,27.12022111,29.18398794,31.19980429,32.4839293,33.3509843,,,,,,,,,,
M,1.875,31.3286811,31.64297244,32.12852756,32.9441378,33.85655512,34.77542126,35.60788189,36.10851575,36.43461417,22.48617601,23.04731794,23.94402508,25.53606937,27.45375807,29.54380397,31.58717807,32.88986598,33.7698621,,,,,,,,,,
M,1.958333333,31.6128189,31.9345,32.43063386,33.26175984,34.18825984,35.11790551,35.95725591,36.46075197,36.78820079,22.75621992,23.32256475,24.22795809,25.83660317,27.77629398,29.8928835,31.96478538,33.28702827,34.18082531,,,,,,,,,,
F,0,17.75388976,17.94315354,18.24383465,18.77301181,19.40409449,20.08610236,20.74901575,21.17043701,21.45483071,5.322199597,5.617162321,6.056580566,6.756862676,7.493913439,8.195716738,8.802104083,9.154986583,9.38048614,,,,,,,,,,
F,0.041666667,18.68864567,18.88316535,19.18995276,19.72317323,20.34786614,21.00929921,21.63866929,22.03186614,22.29420472,6.077954357,6.381144722,6.838217564,7.578663441,8.372106179,9.139459444,9.810836782,10.20482442,10.45779575,,,,,,,,,,
F,0.125,20.06181496,20.26770079,20.58908268,21.13810236,21.76619291,22.41392126,23.01422047,23.38153937,23.62337795,7.500763194,7.821131958,8.311763525,9.124908952,10.01950627,10.90573926,11.69690242,12.16767036,12.47237089,,,,,,,,,,
F,0.208333333,21.11387795,21.33034252,21.66592126,22.23277559,22.87158268,23.5198622,24.11144094,24.46915748,24.70294094,8.813643064,9.150581752,9.671760534,10.54870987,11.5314501,12.52242458,13.4209351,13.96149911,14.31365849,,,,,,,,,,
F,0.291666667,21.99188976,22.21785433,22.56650394,23.1509685,23.8030748,24.45799213,25.04979528,25.40501969,25.63612992,10.02525151,10.37741751,10.92593358,11.85896183,12.91898722,14.00267039,14.9975228,15.60148506,15.99708869,,,,,,,,,,
F,0.375,22.75775591,22.99225197,23.35288583,23.95427559,24.62074803,25.28546063,25.88226772,26.23879134,26.47007087,11.14333777,11.50919225,12.08196796,13.0643312,14.19243526,15.35853814,16.44011369,17.10175322,17.53715685,,,,,,,,,,
F,0.458333333,23.44409055,23.68631102,24.05797638,24.67555118,25.35682283,26.03314173,26.63777559,26.99784252,27.23097638,12.17501395,12.55304896,13.14727342,14.17312279,15.36146147,16.60118543,17.76114845,18.47544312,18.94741479,,,,,,,,,,
F,0.541666667,24.07044488,24.31971654,24.70161417,25.33466535,26.03087402,26.71988189,27.33412598,27.69916142,27.93521654,13.12690714,13.51573376,14.12891354,15.19321148,16.43512023,17.74096956,18.97215724,19.73475293,20.24047953,,,,,,,,,,
F,0.625,24.64957874,24.90534646,25.29680709,25.94469291,26.65580315,27.35816929,27.98319291,28.35414173,28.59383858,14.00521893,14.40360478,15.03357274,16.13202686,17.42186845,18.78750047,20.08381924,20.89099896,21.42807085,,,,,,,,,,
F,0.708333333,25.19034646,25.45214567,25.85259449,26.51474409,27.24064567,27.95676772,28.59335039,28.97087008,29.21469291,14.81576952,15.22264977,15.86756285,16.99655316,18.3296031,19.74970026,21.10603098,21.95466418,22.5210531,,,,,,,,,,
F,0.791666667,25.69917323,25.96661417,26.37556693,27.05145669,27.79198425,28.52210236,29.17077953,29.55531496,29.80361417,15.56402636,15.97850374,16.6368165,17.79333811,19.16568319,20.63584065,22.04794165,22.93543348,23.52946834,,,,,,,,,,
F,0.875,26.18089764,26.45364567,26.87068504,27.55985039,28.31481102,29.05904331,29.72016929,30.11204724,30.3650748,16.25513064,16.67646659,17.34691137,18.52850833,19.93695627,21.45358271,22.91801698,23.84230391,24.46261784,,,,,,,,,,
F,0.958333333,26.63925591,26.91702756,27.3417874,28.04381102,28.81299606,29.57138976,30.24520472,30.64465354,30.90258661,16.89391267,17.32151415,18.00307904,19.20778041,20.64978046,22.21002531,23.7240481,24.68347668,25.32905555,,,,,,,,,,
F,1.041666667,27.07721654,27.35976378,27.7919252,28.50642913,29.28962205,30.06216929,30.74882677,31.15600394,31.41897244,17.48490736,17.91831581,18.61021155,19.83649174,21.31005313,22.91168972,24.47324411,25.4665577,26.1366299,,,,,,,,,,
F,1.125,27.49716535,27.78427953,28.22355906,28.95019291,29.74718504,30.53383465,31.2334252,31.64844488,31.91653937,18.03237182,18.47124332,19.17288348,20.41959829,21.92323952,23.56460998,25.17217479,26.19855768,26.8925941,,,,,,,,,,
F,1.208333333,27.90107874,28.19256299,28.6387126,29.37716142,30.18774016,30.98841732,31.70098425,32.12391732,32.39720866,18.54028982,18.98439288,19.6953696,20.96171435,22.4943772,24.17436378,25.82692488,26.88582592,27.603562,,,,,,,,,,
F,1.291666667,28.29057874,28.58627559,29.03907087,29.78903937,30.61299606,31.42761024,32.15316142,32.58405512,32.86259055,19.01239376,19.46158729,20.18164484,21.46711026,23.02815979,24.74604379,26.44305004,27.53424875,28.27559632,,,,,,,,,,
F,1.375,28.66705906,28.96681496,29.42605118,30.18727559,31.02440157,31.85284646,32.59137008,33.03024803,33.31405512,19.45217797,19.90639362,20.63541736,21.93974992,23.528829,25.28430176,27.02559882,28.14913932,28.91418655,,,,,,,,,,
F,1.458333333,29.0316811,29.33537008,29.80086614,30.57309055,31.42319685,32.26535039,33.01680709,33.46367717,33.75277559,19.86289427,20.32214307,21.06012418,22.3832864,24.00035312,25.79343671,27.579223,28.73534777,29.52435922,,,,,,,,,,
F,1.541666667,29.38546457,29.69296063,30.16455512,30.94755118,31.81044094,32.66618504,33.43052362,33.88538189,34.17977559,20.24758282,20.71192429,21.45895537,22.80108393,24.4463257,26.27732875,28.10811134,29.29728336,30.11067791,,,,,,,,,,
F,1.625,29.72927953,30.04048031,30.51801575,31.31156693,32.18705512,33.05626772,33.83342126,34.29625591,34.59594488,20.60906775,21.07861433,21.83486513,23.19628412,24.87009776,26.73954938,28.61605578,29.83893645,30.67722116,,,,,,,,,,
F,1.708333333,30.0638937,30.37870472,30.86203937,31.66594488,32.55385433,33.43640157,34.22630315,34.69709055,35.00207087,20.94997475,21.42487195,22.19058056,23.57170886,25.27464553,27.18331734,29.10649555,30.36387852,31.22771478,,,,,,,,,,
F,1.791666667,30.38998425,30.70830709,31.19732283,32.01138976,32.91154331,33.80729921,34.60987402,35.08858268,35.39883858,21.27273553,21.75316411,22.52861495,23.92995961,25.66272479,27.61152068,29.58256119,30.87535036,31.76544364,,,,,,,,,,
F,1.875,30.70814173,31.02990157,31.52447244,32.34852362,33.26075984,34.16959449,34.98475197,35.47135039,35.78687402,21.5796032,22.06575498,22.85128313,24.27346145,26.03687085,28.026827,30.04700849,31.37626207,32.29342808,,,,,,,,,,
F,1.958333333,31.01890157,31.34401969,31.84403543,32.67790157,33.60206299,34.52384252,35.35150394,35.84595669,36.16672047,21.87265452,22.36476759,23.16070155,24.60437491,26.39931037,28.43157318,30.50232866,31.86912692,32.81426956,,,,,,,,,,
M,2,31.46096063,31.78337402,32.28020079,33.11137402,34.03629921,34.96269685,35.7977126,36.29798425,36.62309055,22.88856326,23.45735522,24.36691529,25.98360723,27.93421091,30.06422657,32.15085531,33.4832615,34.38431174,14.52095,14.73732,15.09033,15.74164,16.57503,17.55719,18.16219473,18.60948128,19.33801062,19.85985812
M,2.041666667,31.59857087,31.92467717,32.42677559,33.26563386,34.19748425,35.12915354,35.9675315,36.46920079,36.79497244,23.01940745,23.59055836,24.50413084,26.12875941,28.09025391,30.23385003,32.33551428,33.67843651,34.58698245,14.50348,14.71929,15.07117,15.71963,16.54777,17.52129,18.11954923,18.56110634,19.27889813,19.79194014
M,2.125,31.89184646,32.2182874,32.72199606,33.56648819,34.50884646,35.45541339,36.31088976,36.82443701,37.1585748,23.27741413,23.85306246,24.77435111,26.41447816,28.39775431,30.56904046,32.70183394,34.06671418,34.99106725,14.46882,14.68361,15.03336,15.67634,16.49443,17.45135,18.03668013,18.46729593,19.16465965,19.66102345
M,2.208333333,32.17880315,32.50553543,33.01069291,33.86030315,34.81230709,35.77267717,36.64412598,37.16883858,37.51087402,23.53167296,24.11151006,25.04020624,26.69550107,28.7006691,30.90046098,33.06594898,34.45422024,35.39548275,14.4346,14.64843,14.9962,15.63403,16.4426,17.38384,17.95700228,18.37736191,19.05567423,19.5365754
M,2.291666667,32.46002362,32.78700394,33.29344094,34.14766535,35.10846063,36.08153937,36.96782283,37.5029685,37.85240945,23.78339647,24.36722394,25.30304103,26.97332728,29.00067379,31.2299194,33.42977742,34.84291679,35.80230128,14.40083,14.61379,14.95969,15.59268,16.39224,17.31871,17.88047101,18.29125345,18.9518675,19.41848805
M,2.375,32.73600394,33.06316929,33.57071654,34.42904331,35.39779921,36.38251575,37.28250787,37.82735827,38.1837126,24.03359879,24.6212623,25.564046,27.24925752,29.29917934,31.55898098,33.79499477,35.23454549,36.21328654,14.36755,14.57969,14.92385,15.55226,16.34334,17.25593,17.80704259,18.20892041,18.85316529,19.30665411
M,2.458333333,33.00716142,33.33444094,33.84290551,34.70483465,35.68074016,36.67605906,37.58866929,38.14251181,38.50529528,24.28313973,24.87457314,25.8242132,27.52446024,29.59744238,31.88899054,34.16301198,35.63056138,36.62993767,14.33478,14.54615,14.88866,15.51275,16.29584,17.19546,17.73667414,18.1303131,18.75949359,19.20096691
M,2.541666667,33.27385039,33.60115748,34.11034252,34.97537402,35.95764567,36.96258268,37.88676772,38.4489252,38.8176811,24.53272476,25.12786193,26.08440245,27.79988341,29.89658727,32.22111655,34.53504161,36.03219905,37.05348926,14.30257,14.51319,14.85414,15.47414,16.24972,17.13726,17.66932346,18.05538214,18.67077841,19.10132056
M,2.625,33.53637008,33.86361024,34.37330709,35.24095276,36.22884646,37.24246063,38.17725197,38.74707874,39.12137008,24.78290504,25.38179006,26.34531923,28.07634276,30.1975179,32.55632902,34.91209777,36.44049467,37.48495544,14.27093,14.48084,14.82027,15.43639,16.20495,17.0813,17.6049486,17.98407812,18.58694589,19.00761051
M,2.708333333,33.79498031,34.12204331,34.63204724,35.50182677,36.4946378,37.51606299,38.46054331,39.03745669,39.41688976,25.03412149,25.63684255,26.60755878,28.35458785,30.50102793,32.89550981,35.29504026,36.85624191,37.92519601,14.23989,14.44909,14.78707,15.39951,16.1615,17.02753,17.54350898,17.91635198,18.50792131,18.91973125
M,2.791666667,34.04991339,34.37669291,34.8867874,35.75823622,36.75530315,37.78373228,38.73707874,39.32053543,39.70476378,25.28672685,25.89343827,26.87156203,28.63514779,30.80775671,33.23929825,35.68450843,37.2801242,38.37480621,14.20948,14.41798,14.75453,15.36345,16.11933,16.97592,17.48496295,17.85215384,18.43363072,18.83758072
M,2.875,34.30138583,34.62776378,35.13774016,36.01041339,37.01111417,38.04581496,39.00727559,39.59681102,39.98547244,25.54098567,26.15186383,27.1377258,28.9185076,31.11827744,33.58828959,36.08107547,37.7126486,38.83427107,14.17972,14.3875,14.72264,15.32822,16.07843,16.92645,17.42926933,17.79143359,18.3639996,18.76105711
M,2.958333333,34.54959449,34.87545669,35.38510236,36.25858268,37.26235039,38.30265748,39.27157087,39.86673228,40.25956693,25.79707433,26.41236173,27.4063367,29.20506411,31.43303104,33.94294681,36.48513823,38.15416785,39.30389922,14.15063,14.35767,14.69142,15.29379,16.03876,16.87907,17.37638677,17.73414053,18.29895323,18.69005992
M,3.041666667,34.79474016,35.11997244,35.62909055,36.50297638,37.5092874,38.5546063,39.5303937,40.13086614,40.5276378,26.0551251,26.67506424,27.67759314,29.49505983,31.75232615,34.3036006,36.89702738,38.6049465,39.78391113,14.12223,14.32851,14.66086,15.26016,16.0003,16.83376,17.32627356,17.68022325,18.23841666,18.62449011
M,3.125,35.01298031,35.34370472,35.86066142,36.74582677,37.7617126,38.81309055,39.79094488,40.39094488,40.78673228,26.31520412,26.94010366,27.9516715,29.7887593,32.07644938,34.67051551,37.31694135,39.06509478,40.27439499,14.09453,14.30002,14.63096,15.22731,15.96304,16.79048,17.27888795,17.62962965,18.1823144,18.5642493
M,3.208333333,35.22801575,35.56419685,36.08893307,36.98530709,38.01076378,39.06833858,40.04858268,40.6484252,41.0434252,26.57733344,27.20754611,28.22863791,30.08629482,32.40555506,35.0438679,37.74496833,39.53467884,40.7753067,14.06756,14.27222,14.60173,15.19523,15.92695,16.7492,17.23418554,17.58230587,18.13057244,18.50924478
M,3.291666667,35.44002362,35.78162205,36.31409055,37.22161811,38.25665748,39.3205748,40.30350394,40.90346457,41.29791339,26.84151305,27.47736955,28.50855851,30.38773251,32.73979749,35.42376802,38.18115239,40.01367663,41.28660217,14.04132,14.2451,14.57316,15.16392,15.89203,16.70988,17.19212545,17.53819888,18.08311311,18.45937719
M,3.375,35.64917717,35.99616142,36.5363189,37.45494882,38.49959843,39.57,40.55590551,41.15629921,41.5503937,27.10772092,27.74957399,28.79143331,30.69311647,33.07919874,35.81021586,38.62549356,40.50197791,41.80808299,14.01582,14.21868,14.54527,15.13337,15.85824,16.67251,17.15266201,17.49725289,18.03986198,18.41455697
M,3.458333333,35.85565748,36.208,36.75579528,37.68549213,38.73977559,39.81685039,40.80602362,41.40704724,41.80106299,27.3758909,28.02411531,29.07724024,31.00246875,33.4237588,36.20323347,39.07788158,40.99942837,42.33955073,13.99107,14.19297,14.51805,15.10359,15.82559,16.63704,17.11575098,17.45941207,18.00074262,18.37469187
M,3.541666667,36.05965354,36.4173189,36.97270866,37.91342126,38.97737795,40.06125984,41.05397638,41.65594488,42.05003937,27.64595685,28.3009274,29.36591319,31.31570116,33.77345563,36.60271061,39.53818419,41.50582959,42.88076289,13.96707,14.16796,14.49151,15.07458,15.79406,16.60345,17.08134677,17.42461935,17.96567903,18.33969264
M,3.625,36.26134646,36.62429134,37.18722835,38.13892126,39.21259055,40.30346457,41.30003937,41.90314961,42.29751969,27.91785263,28.57994411,29.657386,31.63276961,34.12817899,37.00855911,40.00622501,42.02096109,43.43138879,13.94383,14.14367,14.46566,15.04633,15.76364,16.5717,17.04940504,17.39281759,17.9345935,18.30946785
M,3.708333333,36.46091732,36.82910236,37.39953543,38.36216142,39.44559055,40.54358268,41.54429134,42.14877953,42.54366142,28.19149007,28.8610993,29.95154844,31.95356386,34.48781865,37.42062463,40.48180564,42.54451425,43.9911418,13.92133,14.12009,14.4405,15.01886,15.73434,16.54177,17.0198786,17.36394785,17.90741007,18.28393204
M,3.791666667,36.65854724,37.0319252,37.60979528,38.58330315,39.67649606,40.78181102,41.78688976,42.39307087,42.78858268,28.46680301,29.14426069,30.24833439,32.27795165,34.85224233,37.83868672,40.96466151,43.0762245,44.55966921,13.89959,14.09723,14.41604,14.99218,15.70614,16.51364,16.99272087,17.33795095,17.88405183,18.26299911
M,3.875,36.85441732,37.23293701,37.81817717,38.80251181,39.90551181,41.01830709,42.02807087,42.63606299,43.03244094,28.74365919,29.42936215,30.54761155,32.60582274,35.22122958,38.26259106,41.45452808,43.6157832,45.13664031,13.87858,14.07509,14.39229,14.96629,15.67904,16.48726,16.96788739,17.31476822,17.86443983,18.24657949
M,3.958333333,37.04870472,37.43230709,38.02484252,39.01993701,40.13279528,41.25318898,42.26787402,42.87799213,43.27531496,29.02203656,29.71631549,30.84926971,32.93697871,35.59464812,38.69205103,41.95116283,44.1628817,45.72168032,13.85832,14.05366,14.36926,14.9412,15.65305,16.46262,16.94533215,17.29433999,17.84849622,18.2345875
M,4.041666667,37.24157874,37.63019685,38.22994882,39.23572835,40.35846457,41.4865748,42.50649606,43.11889764,43.51740157,29.30184693,30.00501048,31.15317657,33.27130933,35.97227748,39.12686824,42.45425711,44.71716726,46.31450264,13.83877,14.03296,14.34695,14.91694,15.62817,16.4397,16.92501028,17.27660684,17.8361423,18.22693633
M,4.125,37.43320866,37.82677165,38.43364961,39.45003937,40.5826378,41.71866142,42.74401575,43.35893701,43.75877953,29.58300212,30.29535893,31.45922192,33.60861619,36.35387515,39.56675606,42.96350228,45.27837533,46.91471043,13.81995,14.01296,14.32537,14.89351,15.60441,16.41846,16.90687779,17.26150966,17.82729891,18.22353875
M,4.208333333,37.62375984,38.02218504,38.63608661,39.66295276,40.80547244,41.94952756,42.98055118,43.59818898,43.99952756,29.86543599,30.58729471,31.76731757,33.94876701,36.73928682,40.01147201,43.47863379,45.84613112,47.5220171,13.80182,13.99367,14.30453,14.87093,15.58176,16.39889,16.89089179,17.24898984,17.8218865,18.22430691
M,4.291666667,37.81338583,38.21658661,38.83740551,39.87468504,41.02704724,42.17929134,43.21625984,43.83677165,44.23976378,30.14912649,30.88070759,32.07730918,34.29156337,37.12822588,40.46072947,43.99934299,46.42017007,48.13609196,13.78439,13.97509,14.28444,14.84921,15.56025,16.38097,16.87701073,17.23898952,17.81982523,18.22915216
M,4.375,38.00223622,38.41011811,39.03773622,40.08527559,41.24751969,42.40807087,43.4511811,44.07480315,44.47956693,30.43402953,31.17557551,32.38913064,34.63685096,37.52051596,40.9142639,44.52532123,47.0002056,48.75667044,13.76763,13.95722,14.2651,14.82838,15.53987,16.36468,16.86519374,17.23145142,17.82103559,18.23798637
M,4.458333333,38.19045669,38.60291732,39.23720472,40.29492126,41.46700787,42.63594488,43.6853937,44.31232283,44.71901575,30.72007897,31.47183235,32.70267169,34.98449749,37.91591456,41.37185483,45.05630396,47.58592904,49.38346595,13.75152,13.94003,14.24651,14.80844,15.52065,16.35001,16.85540483,17.22632105,17.82543578,18.25071444
M,4.541666667,38.3781811,38.79511024,39.43594488,40.50362205,41.68555118,42.86299213,43.91901575,44.54940945,44.95814961,31.00725278,31.76938991,33.01784417,35.33432659,38.31422326,41.83319361,45.59202662,48.17711994,50.01625803,13.73606,13.92353,14.22868,14.78941,15.50258,16.33693,16.8476049,17.22354286,17.83294744,18.26724918
M,4.625,38.56554331,38.98682677,39.63405512,40.7115748,41.90326772,43.08933071,44.15212598,44.78614173,45.19708661,31.29555093,32.0682482,33.33455988,35.68620599,38.71524364,42.29805978,46.1322467,48.77349169,50.65482622,13.72123,13.90771,14.21162,14.7713,15.48569,16.32545,16.84175987,17.22306443,17.84349028,18.28749643
M,4.708333333,38.75265748,39.17817323,39.83161417,40.91885827,42.12027559,43.315,44.38480315,45.02259843,45.43590551,31.58497345,32.36834107,33.65275268,36.03998136,39.11877728,42.76623289,46.67669966,49.37488998,51.29897209,13.70702,13.89257,14.19532,14.75414,15.46998,16.31554,16.8378366,17.22483458,17.85698505,18.31136265
M,4.791666667,38.93963386,39.36925591,40.02877953,41.12551181,42.33661417,43.54011811,44.61704724,45.25885827,45.67456693,31.87549827,32.66964649,33.97235644,36.39556452,39.52462578,43.23744836,47.22516502,49.9810723,51.94854132,13.6934,13.87809,14.17979,14.73792,15.45546,16.3072,16.83580365,17.22880383,17.87335318,18.33875356
M,4.875,39.12657874,39.56015748,40.22559055,41.33169291,42.5523622,43.76468504,44.84897638,45.49488189,45.91314961,32.16714745,32.97218649,34.29332707,36.75280114,39.9326348,43.71152985,47.77746642,50.59190636,52.60342369,13.68036,13.86426,14.16503,14.72266,15.44214,16.30042,16.83563223,17.23492502,17.89251642,18.36957256
M,4.958333333,39.31358268,39.75102362,40.42216535,41.53740157,42.76755906,43.9888189,45.08059055,45.73074803,46.15173228,32.45992099,33.27589494,34.61559842,37.11160305,40.34260593,44.18825688,48.33340545,51.2072158,53.26350897,13.6679,13.85108,14.15103,14.70836,15.43003,16.29518,16.83729272,17.24315148,17.91439894,18.40372671
M,5.041666667,39.50070866,39.94185039,40.61858268,41.74271654,42.98232283,44.21251969,45.3119685,45.96653543,46.39031496,32.75386297,33.58081593,34.93912641,37.47188205,40.75442895,44.66749717,48.89282777,51.82693448,53.92873101,13.656,13.83855,14.1378,14.69504,15.41914,16.29148,16.84075838,17.25343909,17.93892524,18.44112021
M,5.125,39.68807087,40.13275591,40.81484252,41.94771654,43.19669291,44.43586614,45.54311024,46.20220472,46.62889764,33.0489734,33.88692742,35.26391103,37.83354996,41.16797157,45.14905232,49.45557907,52.45090808,54.59906777,13.64464,13.82665,14.12534,14.68269,15.40947,16.28932,16.84600319,17.26574515,17.96602144,18.48165813
M,5.208333333,39.87570866,40.3238189,41.01110236,42.15248031,43.41066929,44.65885827,45.77405512,46.43783465,46.86751969,33.34531842,34.19425145,35.58993023,38.1965186,41.58310152,45.63279004,50.02157117,53.0791366,55.27449719,13.63383,13.81537,14.11363,14.67133,15.40103,16.28868,16.85300198,17.28002846,17.99561523,18.52524599
M,5.291666667,40.06370079,40.51503937,41.20732283,42.35700787,43.62433071,44.8815748,46.00480315,46.6734252,47.10622047,33.64289803,34.50281006,35.91713993,38.56074387,41.99970856,46.1186001,50.59069382,53.71153185,55.95504134,13.62355,13.80472,14.10268,14.66094,15.39382,16.28955,16.86173124,17.29624981,18.02763543,18.57178832
M,5.375,40.25200787,40.70649606,41.40358268,42.56133858,43.83767717,45.10397638,46.23543307,46.90893701,47.34496063,33.94177837,34.81262531,36.24558422,38.92618168,42.41770451,46.60635023,51.16288089,54.34811587,56.64076635,13.61379,13.79469,14.09249,14.65154,15.38783,16.29192,16.87216519,17.31436954,18.06201396,18.62119533
M,5.458333333,40.44074803,40.89818898,41.59992126,42.76551181,44.0507874,45.32614173,46.46590551,47.14444882,47.58374016,34.24200352,35.12369719,36.575219,39.29278794,42.83704528,47.09601838,51.73806625,54.98888867,57.33173835,13.60456,13.78527,14.08305,14.64312,15.38307,16.29578,16.88428085,17.33435063,18.09868317,18.67337395
M,5.541666667,40.62992126,41.09015748,41.79633858,42.96956693,44.26362205,45.54807087,46.69622047,47.37992126,47.82259843,34.54357349,35.43609185,36.90606632,39.6605406,43.25764268,47.58747227,52.31627194,55.63389435,58.02804553,13.59584,13.77646,14.07436,14.63567,15.37953,16.30113,16.89805459,17.35615653,18.13757754,18.72823379
